,0,1,2,3,4,5,6,class
2992,1,1,1,1,1,1,1,8
2993,0,1,1,1,1,1,1,8
2994,0,1,0,1,1,1,1,6
2995,0,0,1,1,1,1,1,2
2996,1,0,1,1,1,0,1,2
2997,0,1,1,1,1,1,1,0
2998,1,0,1,0,1,1,1,0
2999,0,0,1,1,1,1,0,4
3000,0,1,0,1,0,1,1,5
3001,1,0,1,0,0,0,0,7
3002,1,1,1,1,1,1,0,8
3003,0,1,1,1,0,1,1,9
3004,1,1,0,1,0,1,1,3
3005,0,1,0,1,1,1,1,6
3006,1,1,0,1,0,1,1,3
3007,1,0,1,1,1,1,1,8
3008,1,0,1,1,1,0,1,2
3009,1,0,1,0,1,0,1,2
3010,0,1,1,0,1,1,1,0
3011,1,1,0,0,1,0,1,0
3012,1,0,1,1,1,0,1,2
3013,0,0,1,0,1,1,0,0
3014,1,1,1,1,1,1,1,8
3015,1,1,1,0,1,1,1,0
3016,1,0,1,1,0,1,0,7
3017,1,0,1,0,1,1,1,7
3018,1,1,1,1,0,1,0,1
3019,1,1,1,0,1,1,1,0
3020,1,1,0,1,1,1,1,6
3021,1,1,0,1,1,1,1,6
3022,1,0,0,1,1,1,1,3
3023,1,0,1,1,1,0,1,2
3024,1,0,1,1,1,1,0,2
3025,0,1,0,0,0,1,1,4
3026,0,1,1,1,0,0,0,5
3027,0,1,1,1,1,1,1,8
3028,1,1,1,1,0,1,1,9
3029,1,0,0,0,0,0,0,7
3030,1,0,1,1,0,1,1,3
3031,0,0,1,1,1,0,1,2
3032,0,1,0,1,0,1,1,5
3033,1,0,0,1,0,1,1,7
3034,1,0,1,1,1,1,1,8
3035,1,1,1,1,0,1,1,8
3036,1,1,1,0,1,1,1,0
3037,1,1,0,1,0,0,1,6
3038,0,1,1,0,0,0,0,9
3039,0,1,0,1,0,1,0,4
3040,1,1,1,1,0,0,0,4
3041,1,1,1,0,0,1,1,0
3042,1,0,1,0,1,1,1,8
3043,0,0,1,0,0,1,0,1
3044,1,0,1,0,0,1,1,7
3045,1,1,0,1,1,1,1,5
3046,1,0,1,0,0,1,1,3
3047,1,0,1,1,1,0,1,2
3048,0,0,1,0,0,1,0,1
3049,1,0,1,1,1,0,1,2
3050,0,1,0,1,0,1,1,5
3051,0,1,1,1,0,0,1,9
3052,1,0,1,1,0,0,1,3
3053,1,1,1,0,0,1,1,9
3054,1,0,1,1,0,1,1,9
3055,1,1,1,0,0,1,1,7
3056,1,1,1,0,1,0,1,0
3057,1,1,1,0,1,1,1,6
3058,1,1,1,1,1,0,1,5
3059,1,0,1,1,0,1,1,8
3060,1,0,1,1,0,1,1,9
3061,1,1,1,0,0,0,1,0
3062,1,0,0,1,1,1,1,5
3063,1,1,1,0,0,1,1,0
3064,1,0,0,0,1,1,1,3
3065,0,1,1,0,0,1,0,3
3066,1,1,1,1,0,0,1,9
3067,1,0,1,0,0,1,0,7
3068,1,1,0,1,0,1,1,5
3069,1,0,1,1,0,0,1,3
3070,1,1,0,1,1,1,1,6
3071,0,1,1,1,0,1,0,4
3072,1,1,0,1,1,1,1,6
3073,0,0,1,1,0,0,1,3
3074,1,0,1,1,0,1,1,9
3075,0,1,1,1,0,1,1,4
3076,1,1,1,1,1,0,0,0
3077,0,0,1,0,0,0,0,4
3078,1,1,1,1,0,1,0,9
3079,1,1,1,1,0,0,1,9
3080,0,0,1,0,1,1,1,0
3081,1,1,1,0,0,1,1,0
3082,1,0,1,0,0,1,0,1
3083,1,0,1,1,0,1,1,7
3084,1,0,1,1,0,0,1,3
3085,1,1,1,1,0,1,0,4
3086,1,1,1,1,1,1,1,8
3087,0,1,0,1,0,0,0,4
3088,1,0,1,0,0,1,0,1
3089,1,0,1,0,0,0,0,7
3090,1,0,1,0,1,1,1,3
3091,1,1,0,1,1,0,1,6
3092,1,1,1,0,1,0,1,0
3093,1,1,1,0,0,1,1,0
3094,1,0,1,1,0,0,1,9
3095,1,1,1,0,0,1,1,9
3096,0,0,1,0,0,1,0,1
3097,1,1,1,0,1,0,1,0
3098,1,0,1,0,1,1,0,3
3099,1,1,1,1,1,1,1,4
3100,1,0,0,1,0,1,1,5
3101,0,1,1,1,1,0,0,4
3102,1,0,1,1,0,1,0,2
3103,0,1,1,0,0,1,1,9
3104,1,1,0,0,0,0,1,7
3105,1,1,0,0,1,1,1,8
3106,1,1,0,1,0,1,1,5
3107,1,0,1,0,0,1,1,7
3108,0,0,0,1,1,0,1,3
3109,1,1,1,1,1,1,1,8
3110,0,1,1,0,0,1,0,0
3111,1,1,1,0,1,1,1,0
3112,0,0,1,0,0,0,0,1
3113,1,1,0,1,1,1,1,8
3114,0,1,0,1,1,1,1,0
3115,0,0,1,1,1,1,1,3
3116,0,0,1,0,0,1,0,1
3117,0,0,1,0,0,1,0,1
3118,0,1,0,0,0,0,0,4
3119,0,0,1,0,0,1,0,1
3120,1,1,1,0,0,1,1,0
3121,0,0,1,1,0,1,0,1
3122,1,1,0,1,0,0,0,5
3123,1,1,0,1,0,1,1,6
3124,1,1,0,1,0,1,1,6
3125,1,1,0,0,1,1,0,6
3126,1,1,1,1,0,1,1,8
3127,0,1,1,1,0,0,0,4
3128,0,0,0,1,0,0,1,3
3129,0,0,1,0,0,1,0,1
3130,1,0,0,1,1,1,1,6
3131,1,0,1,0,0,0,0,7
3132,1,0,1,0,0,0,0,7
3133,1,1,1,1,1,0,0,2
3134,1,1,1,1,1,1,1,0
3135,1,1,1,0,0,0,1,2
3136,0,0,1,0,1,1,1,0
3137,1,0,1,0,0,1,0,7
3138,1,0,1,0,0,1,1,7
3139,0,0,1,0,0,1,0,7
3140,1,1,1,1,0,0,1,8
3141,1,1,0,1,1,1,1,5
3142,1,1,1,1,0,1,1,5
3143,1,1,0,0,1,1,1,6
3144,1,1,0,1,0,1,0,9
3145,1,1,0,1,0,1,1,3
3146,0,0,1,0,1,1,1,1
3147,1,1,1,1,1,1,1,9
3148,1,1,1,1,0,1,1,3
3149,1,1,0,1,1,1,0,6
3150,1,0,1,0,1,1,0,7
3151,0,1,1,1,0,1,1,5
3152,0,0,1,0,0,1,0,1
3153,0,0,1,0,1,1,0,1
3154,1,1,0,1,0,1,1,9
3155,1,1,0,0,0,1,1,5
3156,1,1,0,1,0,1,1,5
3157,1,1,1,0,1,1,1,8
3158,0,0,1,0,0,1,0,1
3159,0,1,1,1,1,1,0,8
3160,0,0,1,1,1,1,0,2
3161,1,0,1,0,1,0,1,2
3162,1,1,1,1,0,1,1,3
3163,0,1,1,0,1,1,1,0
3164,1,1,0,1,0,1,0,4
3165,1,1,1,1,1,1,1,9
3166,0,0,1,0,0,0,0,1
3167,1,0,0,1,1,1,1,3
3168,0,1,1,1,0,1,0,4
3169,0,0,0,0,0,1,0,1
3170,1,0,1,0,0,1,1,9
3171,1,1,0,1,1,0,1,6
3172,0,0,1,0,1,1,0,1
3173,1,1,1,1,0,1,0,4
3174,1,0,1,1,0,1,1,3
3175,1,1,1,1,0,1,1,3
3176,1,1,1,0,1,1,1,8
3177,1,1,1,1,0,1,0,9
3178,0,1,0,1,0,1,1,5
3179,0,1,1,1,0,1,0,4
3180,1,1,0,1,1,1,1,6
3181,0,0,0,0,0,1,1,1
3182,1,1,1,1,1,1,1,8
3183,1,1,1,1,1,0,1,8
3184,1,0,0,0,0,1,1,7
3185,0,1,0,1,0,1,0,4
3186,0,0,1,0,0,0,0,7
3187,1,1,0,0,1,1,1,8
3188,1,0,1,1,1,0,1,2
3189,0,1,0,1,0,1,1,5
3190,1,1,0,1,1,0,1,6
3191,0,1,1,1,0,1,0,4
3192,0,0,1,0,0,1,0,7
3193,1,1,0,0,0,1,1,5
3194,0,0,1,0,0,1,0,1
3195,1,1,1,1,1,1,0,8
3196,0,1,1,0,0,1,0,1
3197,0,0,1,1,1,1,1,3
3198,1,0,1,0,0,1,1,7
3199,1,0,1,1,0,1,1,3
3200,1,1,1,0,1,1,1,9
3201,1,1,0,1,0,1,1,5
3202,0,0,1,0,0,0,0,1
3203,1,0,1,1,0,0,1,2
3204,1,1,1,1,0,1,1,9
3205,1,0,1,0,0,1,1,3
3206,0,1,1,1,0,1,0,4
3207,1,1,0,1,0,1,0,4
3208,1,0,0,0,0,1,0,7
3209,1,1,1,0,0,1,1,9
3210,1,1,1,1,0,1,1,5
3211,1,1,0,1,0,1,0,5
3212,1,0,0,1,1,1,0,6
3213,0,0,1,1,0,1,0,7
3214,1,0,0,1,0,1,1,5
3215,1,0,1,1,0,1,1,5
3216,0,0,1,1,0,0,0,4
3217,1,1,0,1,1,1,1,6
3218,1,0,0,1,1,1,1,6
3219,1,0,1,0,0,1,1,9
3220,1,1,0,0,1,0,1,0
3221,1,0,1,0,1,0,1,7
3222,0,0,1,0,0,1,0,1
3223,0,0,1,1,0,1,0,1
3224,0,1,1,1,1,1,0,0
3225,1,0,1,1,1,1,1,3
3226,1,1,0,1,0,0,1,6
3227,0,1,1,1,0,1,1,5
3228,1,1,1,1,1,1,1,6
3229,1,0,1,1,1,0,1,2
3230,1,1,1,0,0,1,1,8
3231,1,1,0,1,0,1,1,5
3232,1,0,0,1,0,1,0,3
3233,1,1,1,1,1,1,1,0
3234,1,0,1,0,0,1,1,9
3235,1,0,1,1,1,0,1,3
3236,1,0,1,0,0,1,1,7
3237,1,1,0,1,1,0,1,5
3238,1,1,1,1,0,1,1,0
3239,1,1,0,1,0,1,1,5
3240,0,1,0,1,0,1,1,4
3241,1,1,0,1,0,1,0,6
3242,1,1,0,1,0,1,1,9
3243,1,0,1,1,1,1,1,6
3244,0,0,1,0,1,0,1,2
3245,0,1,1,1,1,1,1,2
3246,1,1,0,1,0,1,1,9
3247,0,1,1,1,0,1,0,1
3248,1,1,0,1,0,0,0,5
3249,1,0,1,0,1,1,0,7
3250,1,0,1,1,0,0,0,1
3251,1,1,0,1,1,1,1,8
3252,0,1,1,1,0,0,1,6
3253,0,1,1,1,0,1,1,4
3254,0,1,1,1,0,1,1,9
3255,0,0,1,1,0,1,0,4
3256,1,1,1,1,1,1,1,8
3257,1,1,1,1,1,1,1,9
3258,1,1,0,0,1,0,1,2
3259,0,1,1,1,0,1,0,4
3260,1,0,0,1,0,1,1,3
3261,1,1,0,1,0,1,1,5
3262,0,1,0,1,0,0,0,4
3263,1,1,0,1,1,1,1,5
3264,1,0,0,1,1,0,1,2
3265,1,1,1,1,1,1,0,8
3266,1,1,0,1,1,1,1,8
3267,0,1,1,1,0,1,0,1
3268,0,1,1,1,0,0,0,4
3269,0,1,1,1,0,1,0,4
3270,0,1,0,0,0,1,1,5
3271,1,0,0,1,0,1,1,5
3272,0,1,1,0,0,1,0,1
3273,1,1,0,1,1,1,1,6
3274,1,1,0,1,0,1,1,5
3275,0,0,1,0,0,1,1,1
3276,1,0,0,1,0,1,0,3
3277,1,1,1,1,1,1,1,5
3278,1,0,0,1,0,1,1,3
3279,0,1,1,1,0,1,0,4
3280,1,0,0,1,0,1,1,3
3281,1,1,0,1,1,1,1,5
3282,1,1,0,1,0,1,1,6
3283,0,1,1,1,0,0,0,4
3284,1,0,1,1,1,1,0,3
3285,1,1,1,1,1,1,1,8
3286,0,0,1,0,1,1,1,0
3287,1,0,1,1,0,1,0,3
3288,1,0,1,1,1,0,1,2
3289,0,1,0,0,1,1,1,6
3290,1,1,1,0,0,1,0,9
3291,0,1,1,0,0,0,0,4
3292,1,1,1,1,0,1,1,9
3293,0,1,1,1,0,1,0,4
3294,0,1,1,1,0,1,0,4
3295,1,1,1,1,1,1,1,8
3296,1,1,1,1,0,1,1,9
3297,0,0,1,1,1,0,1,1
3298,1,1,0,1,0,1,1,5
3299,0,1,0,1,0,1,0,4
3300,0,0,1,0,0,1,0,1
3301,1,1,0,1,1,1,1,5
3302,0,1,1,1,1,1,1,8
3303,1,0,1,0,1,1,0,7
3304,0,0,1,0,0,1,0,4
3305,0,1,1,1,0,1,0,4
3306,0,0,1,0,0,1,0,1
3307,1,1,1,1,1,1,0,4
3308,0,1,0,1,0,1,1,4
3309,0,0,0,0,0,1,1,1
3310,1,1,0,0,1,1,0,6
3311,1,1,1,1,0,1,1,8
3312,1,0,1,1,0,1,1,3
3313,1,1,0,1,1,1,0,6
3314,1,0,1,0,0,1,1,0
3315,0,0,0,1,0,1,0,1
3316,1,0,1,0,0,1,0,7
3317,1,1,1,1,0,1,1,9
3318,1,1,1,0,1,1,1,0
3319,1,1,0,0,1,0,1,8
3320,1,1,0,1,1,1,0,6
3321,1,1,1,1,0,0,0,8
3322,1,1,1,1,0,0,1,3
3323,0,0,1,0,1,1,0,1
3324,0,1,1,1,0,1,0,4
3325,0,0,1,1,1,1,1,3
3326,1,1,1,0,1,1,1,8
3327,1,0,1,0,1,0,1,0
3328,1,0,1,0,0,1,0,7
3329,0,0,0,0,0,1,0,1
3330,1,0,1,0,1,1,1,5
3331,0,0,1,1,0,1,1,3
3332,1,1,1,1,1,1,1,0
3333,1,1,1,1,1,1,1,9
3334,0,0,1,0,0,1,1,7
3335,1,1,0,1,0,1,1,6
3336,1,1,0,1,0,0,1,6
3337,1,1,1,1,0,0,1,3
3338,1,0,0,0,0,1,0,7
3339,0,0,1,0,0,1,1,0
3340,1,1,1,0,0,1,0,9
3341,1,0,0,1,0,1,0,3
3342,0,0,1,0,1,0,1,2
3343,0,1,1,1,1,1,1,8
3344,1,1,1,1,0,1,1,8
3345,1,1,0,1,0,1,1,5
3346,1,1,0,1,0,0,0,1
3347,0,0,1,1,0,1,1,3
3348,1,0,1,0,0,0,1,3
3349,1,1,1,0,1,1,0,0
3350,0,0,0,1,1,1,1,6
3351,1,1,0,0,0,1,1,5
3352,1,0,0,0,0,1,0,7
3353,1,1,1,1,0,1,1,9
3354,0,0,1,1,0,1,1,3
3355,1,0,1,1,1,1,0,7
3356,1,1,1,0,1,0,0,0
3357,1,1,0,0,1,1,1,5
3358,1,1,0,1,0,0,0,5
3359,1,1,1,1,0,1,1,9
3360,1,1,0,1,1,1,1,8
3361,1,1,1,0,1,1,1,0
3362,0,1,0,1,0,1,1,6
3363,0,1,0,1,1,1,1,6
3364,1,0,1,1,0,1,0,7
3365,0,1,0,0,1,1,1,6
3366,1,0,1,0,1,1,1,1
3367,1,1,1,1,1,1,1,0
3368,0,1,1,1,0,1,1,3
3369,1,1,1,0,1,1,1,0
3370,1,1,0,1,1,1,0,6
3371,1,1,1,1,1,1,0,4
3372,0,1,1,1,0,1,0,4
3373,0,0,1,0,1,0,0,1
3374,0,1,0,1,0,1,0,4
3375,1,0,1,1,1,0,1,2
3376,1,1,0,0,0,0,1,7
3377,0,1,1,0,0,1,0,1
3378,1,1,0,1,1,1,1,6
3379,0,0,1,0,0,1,1,7
3380,0,1,0,1,0,1,0,4
3381,1,0,1,0,0,0,1,4
3382,0,0,0,1,0,0,0,5
3383,1,0,0,1,1,0,1,2
3384,0,0,1,0,0,0,0,1
3385,1,1,0,1,1,1,1,6
3386,1,1,1,1,0,0,1,9
3387,1,1,0,0,1,1,1,5
3388,0,0,1,0,0,0,1,7
3389,0,0,1,1,1,1,0,1
3390,1,1,1,1,0,0,0,8
3391,1,1,0,1,0,0,0,6
3392,0,0,0,1,1,0,1,2
3393,1,0,1,1,0,1,1,9
3394,1,1,1,1,1,0,1,2
3395,0,0,1,0,0,0,1,1
3396,1,0,1,0,0,1,0,7
3397,0,1,1,1,0,1,1,4
3398,1,0,1,1,1,1,1,8
3399,1,0,1,0,0,1,0,7
3400,1,0,1,1,0,1,1,3
3401,1,1,1,1,0,1,1,9
3402,1,1,1,1,1,1,1,8
3403,1,1,0,1,1,1,1,8
3404,1,0,0,0,1,1,0,0
3405,1,0,1,1,0,0,0,2
3406,1,1,1,0,0,1,1,0
3407,1,1,0,0,1,0,1,0
3408,1,0,1,1,1,0,1,2
3409,1,1,0,0,1,1,1,0
3410,0,1,0,1,0,1,0,4
3411,1,1,0,1,0,1,1,5
3412,1,1,0,1,0,1,1,3
3413,1,1,1,0,0,1,1,3
3414,1,1,1,0,1,1,1,0
3415,1,0,1,0,0,1,0,7
3416,0,0,1,1,0,1,1,3
3417,1,1,0,1,0,1,1,5
3418,0,1,1,1,0,0,1,9
3419,0,1,0,1,0,1,1,5
3420,0,0,1,0,0,1,0,1
3421,0,0,1,0,1,1,1,3
3422,1,1,1,1,0,0,0,4
3423,1,0,0,0,0,0,0,0
3424,0,0,1,0,0,1,0,1
3425,1,0,1,0,1,1,1,0
3426,0,1,1,0,1,1,0,1
3427,1,1,0,1,1,1,1,0
3428,1,1,0,1,0,1,1,5
3429,0,0,0,0,0,1,0,1
3430,0,0,1,1,0,1,0,1
3431,1,1,0,1,0,1,1,6
3432,1,1,1,1,0,1,0,8
3433,1,1,0,0,1,1,1,6
3434,1,1,0,1,0,1,1,5
3435,0,1,1,1,0,0,1,6
3436,1,1,0,1,1,1,1,6
3437,0,0,1,0,0,0,0,1
3438,1,1,1,1,1,0,1,8
3439,1,1,1,1,1,1,1,5
3440,1,1,1,1,1,0,1,6
3441,0,1,1,0,0,1,0,7
3442,1,0,1,1,1,0,1,2
3443,1,1,1,0,1,1,1,0
3444,1,1,1,1,0,1,1,9
3445,0,1,0,1,0,1,0,4
3446,0,0,1,1,0,1,1,1
3447,1,1,1,1,0,0,0,9
3448,1,0,0,1,0,1,0,7
3449,1,1,0,1,0,1,1,5
3450,0,0,1,0,1,1,0,1
3451,1,0,1,0,1,0,1,8
3452,0,0,0,1,0,0,0,4
3453,1,1,1,0,1,1,1,0
3454,1,0,1,1,0,1,1,8
3455,1,0,0,0,1,1,0,3
3456,0,1,0,1,0,0,0,4
3457,1,1,1,1,0,1,1,9
3458,1,0,1,0,0,1,1,3
3459,0,0,0,0,1,1,1,6
3460,1,0,1,1,1,1,0,7
3461,1,0,1,0,1,1,1,0
3462,0,1,1,1,1,0,1,5
3463,1,0,1,0,1,1,0,7
3464,0,0,0,1,1,1,1,6
3465,0,0,0,1,0,0,0,4
3466,1,0,0,1,0,1,1,6
3467,0,0,1,1,1,1,0,1
3468,0,0,1,0,0,0,1,1
3469,0,1,0,1,0,0,1,4
3470,1,1,1,1,0,1,1,9
3471,0,1,1,1,0,1,0,4
3472,0,0,0,1,0,1,0,1
3473,0,0,1,1,0,0,0,1
3474,1,0,1,0,0,1,0,7
3475,0,1,1,1,0,1,0,4
3476,0,0,1,1,0,1,1,3
3477,1,1,1,1,1,0,1,2
3478,1,1,1,1,0,1,0,4
3479,1,1,1,1,1,1,1,8
3480,1,0,1,1,1,1,0,9
3481,1,0,1,1,1,0,1,2
3482,1,1,1,0,1,1,1,6
3483,1,0,0,0,1,0,1,6
3484,0,1,1,1,0,1,0,4
3485,1,1,1,1,1,1,1,8
3486,1,1,1,0,1,1,1,0
3487,1,0,1,1,0,1,1,3
3488,1,1,1,0,0,1,0,7
3489,1,0,1,0,1,1,1,0
3490,1,1,0,1,0,1,1,5
3491,1,1,0,0,1,0,1,6
3492,1,1,1,0,1,1,1,0
3493,1,1,1,1,0,1,1,9
3494,1,1,1,1,0,1,1,9
3495,1,0,0,1,0,1,1,6
3496,1,1,1,1,1,1,0,8
3497,1,0,1,1,0,1,0,7
3498,0,1,1,1,0,1,1,4
3499,1,1,0,0,1,1,0,0
3500,0,0,1,0,0,0,0,1
3501,0,1,1,1,0,0,0,4
3502,1,0,0,1,0,1,1,5
3503,0,0,1,0,0,1,1,1
3504,1,1,0,0,0,1,1,0
3505,0,0,0,0,1,0,0,1
3506,1,0,1,1,0,0,1,3
3507,0,0,1,0,0,1,1,3
3508,1,1,0,1,1,1,1,6
3509,1,1,0,0,1,1,0,6
3510,1,0,1,0,0,1,0,7
3511,0,1,0,0,0,1,1,1
3512,1,0,1,1,1,1,1,3
3513,1,1,1,1,0,1,1,3
3514,0,1,1,0,1,1,0,8
3515,0,0,1,1,0,1,1,3
3516,1,0,1,1,1,0,0,2
3517,1,1,0,1,1,1,1,6
3518,1,0,1,1,1,0,1,2
3519,1,0,1,1,0,1,1,3
3520,1,0,1,1,0,1,0,1
3521,1,1,0,1,0,1,1,5
3522,1,1,1,1,1,1,1,0
3523,1,0,1,0,1,0,1,2
3524,0,0,1,0,0,0,1,7
3525,1,0,0,0,0,1,1,5
3526,1,0,1,0,0,1,0,7
3527,1,0,1,0,0,0,0,7
3528,0,0,1,1,0,1,1,4
3529,1,1,1,1,1,0,0,8
3530,1,1,1,0,0,0,1,8
3531,0,0,1,1,1,1,1,3
3532,1,0,1,1,1,1,1,2
3533,1,0,1,1,1,1,1,8
3534,1,0,1,0,1,1,1,8
3535,1,0,1,1,1,0,1,2
3536,1,0,0,1,0,1,1,3
3537,0,1,0,0,1,1,1,0
3538,0,0,1,0,1,1,1,2
3539,1,1,1,1,0,0,1,2
3540,1,0,1,1,1,0,1,2
3541,0,1,0,1,0,1,1,9
3542,1,1,0,1,1,1,0,6
3543,1,0,1,1,0,1,1,3
3544,0,0,1,1,0,1,1,4
3545,1,0,0,0,0,1,0,5
3546,1,1,0,1,1,1,1,0
3547,1,1,0,1,1,0,1,6
3548,1,1,0,0,0,1,0,5
3549,1,1,1,1,1,1,1,8
3550,1,1,1,0,0,1,1,0
3551,1,1,0,0,0,0,1,3
3552,1,1,1,1,1,0,0,8
3553,0,0,1,0,1,1,0,1
3554,1,1,1,1,0,1,0,8
3555,0,0,1,1,0,1,0,4
3556,0,1,1,0,0,1,0,4
3557,1,1,0,0,0,1,1,5
3558,1,1,1,1,1,1,1,8
3559,1,0,1,0,0,1,0,1
3560,1,0,1,0,0,0,1,0
3561,1,1,0,0,1,1,1,6
3562,1,0,1,0,0,1,0,1
3563,1,0,1,0,0,1,0,7
3564,1,0,1,0,0,1,0,7
3565,1,1,1,0,1,1,1,0
3566,1,0,0,1,0,1,1,5
3567,1,1,1,1,1,1,1,8
3568,1,1,0,1,1,1,1,0
3569,1,1,1,1,0,1,1,9
3570,0,1,0,1,0,1,0,4
3571,0,1,0,1,1,1,1,6
3572,0,1,1,1,0,1,1,9
3573,1,0,1,1,0,1,1,3
3574,1,1,1,1,0,1,1,9
3575,1,0,1,1,0,1,0,7
3576,0,1,1,1,0,1,1,4
3577,1,0,1,0,0,1,1,7
3578,1,1,1,1,1,1,1,0
3579,1,1,1,1,0,1,0,4
3580,1,1,1,0,1,1,1,0
3581,0,0,1,1,0,1,1,3
3582,0,0,0,0,0,1,0,4
3583,1,0,1,1,0,1,1,9
3584,1,0,0,1,1,1,1,0
3585,0,1,1,1,0,0,1,4
3586,1,1,1,1,0,1,1,8
3587,1,1,1,0,1,0,0,0
3588,1,1,1,1,1,1,1,8
3589,1,0,1,1,0,1,0,3
3590,1,1,1,1,1,1,1,6
3591,1,1,1,1,0,1,1,3
3592,0,1,0,1,1,1,1,6
3593,1,0,1,0,1,1,0,2
3594,1,0,0,1,0,0,0,7
3595,0,0,1,0,1,0,0,7
3596,1,0,1,1,0,1,1,3
3597,0,0,1,0,0,1,0,1
3598,0,1,1,0,0,0,0,1
3599,0,1,0,1,0,1,0,3
3600,1,0,1,1,1,1,1,2
3601,1,1,1,1,0,1,0,8
3602,1,0,0,1,1,0,0,6
3603,1,0,0,1,1,0,1,2
3604,0,1,0,0,0,1,1,5
3605,1,1,0,1,1,1,1,6
3606,1,1,0,1,0,1,1,5
3607,0,0,1,0,0,1,0,7
3608,0,1,0,1,1,0,1,6
3609,1,1,1,1,0,1,1,6
3610,1,1,1,1,1,1,1,6
3611,1,1,1,0,1,0,1,0
3612,1,1,0,1,1,0,1,6
3613,1,0,0,1,1,1,1,8
3614,1,1,0,1,1,1,1,5
3615,1,1,1,0,1,1,1,8
3616,1,1,0,0,1,0,1,6
3617,1,1,1,0,0,1,0,7
3618,1,0,0,1,1,1,0,6
3619,1,1,0,0,0,0,1,0
3620,0,0,0,0,0,1,0,5
3621,1,0,0,0,0,1,1,3
3622,1,1,0,1,0,1,1,5
3623,1,1,0,1,0,1,1,5
3624,1,0,1,1,1,0,0,2
3625,1,1,1,1,0,0,0,4
3626,0,1,1,1,0,1,1,5
3627,1,0,1,0,0,1,0,7
3628,0,0,1,1,0,1,0,1
3629,1,0,1,0,0,1,0,7
3630,0,1,1,1,0,1,0,4
3631,0,1,1,1,1,1,0,4
3632,0,0,1,0,0,1,0,3
3633,1,0,1,0,0,1,0,1
3634,0,1,1,1,0,1,0,4
3635,0,0,1,0,1,1,1,2
3636,1,0,1,0,0,1,0,3
3637,1,1,0,1,1,0,1,6
3638,0,0,1,1,0,1,0,4
3639,0,1,0,0,0,1,0,1
3640,1,1,0,0,1,1,0,8
3641,1,1,1,1,0,1,1,8
3642,1,1,1,0,0,1,0,7
3643,1,1,0,1,1,1,1,6
3644,1,1,0,1,0,0,1,5
3645,0,0,0,0,0,1,0,1
3646,1,1,1,0,1,1,1,0
3647,1,1,1,1,1,1,1,9
3648,1,1,1,1,1,1,0,8
3649,0,0,1,1,1,1,0,1
3650,1,1,0,0,1,1,1,0
3651,0,1,1,1,0,1,0,3
3652,1,1,1,0,0,1,0,7
3653,1,0,1,1,1,0,0,2
3654,0,0,1,0,0,1,0,1
3655,1,1,1,0,1,1,1,0
3656,1,1,0,1,0,1,0,6
3657,1,0,0,1,1,1,1,8
3658,1,1,0,1,1,1,1,6
3659,1,0,1,0,1,1,1,8
3660,1,0,0,0,1,1,1,0
3661,0,0,1,0,1,0,0,7
3662,1,1,1,1,1,1,1,6
3663,1,1,0,0,0,1,1,6
3664,1,0,1,0,1,1,1,0
3665,0,1,0,0,0,1,0,1
3666,1,1,0,1,0,1,1,5
3667,1,0,0,0,0,1,0,7
3668,1,0,1,0,0,1,1,7
3669,1,1,0,0,0,1,0,5
3670,1,0,1,1,1,0,1,2
3671,1,1,1,1,0,0,1,9
3672,1,1,1,1,1,1,1,8
3673,1,0,1,0,0,0,0,7
3674,0,1,1,1,0,1,1,4
3675,1,1,1,1,1,0,1,2
3676,0,0,1,1,0,1,0,7
3677,1,1,0,1,0,0,1,9
3678,1,0,0,0,0,1,1,5
3679,0,0,1,0,0,1,0,1
3680,1,0,0,1,1,0,1,6
3681,0,0,1,0,0,1,1,1
3682,1,0,1,0,0,1,0,7
3683,1,1,1,1,0,1,1,9
3684,1,1,0,1,0,1,1,9
3685,1,0,1,1,1,0,1,2
3686,0,0,1,0,1,1,0,1
3687,1,1,1,1,1,0,0,2
3688,0,0,1,0,0,0,0,1
3689,1,1,0,0,0,1,1,5
3690,1,0,1,0,1,1,0,7
3691,0,0,1,1,0,1,1,4
3692,1,0,1,0,1,0,1,2
3693,1,1,0,0,1,0,1,6
3694,1,1,1,0,1,1,1,8
3695,1,1,1,0,0,1,1,0
3696,1,0,0,1,0,0,0,2
3697,0,1,1,1,0,1,0,4
3698,1,1,1,1,0,1,0,9
3699,1,1,1,0,0,1,1,3
3700,1,0,0,1,0,1,0,3
3701,1,0,1,1,0,1,1,8
3702,0,0,0,1,0,0,0,5
3703,1,0,1,1,0,1,0,3
3704,1,1,0,1,1,1,1,6
3705,0,1,1,0,0,1,0,1
3706,1,1,0,1,0,1,1,8
3707,0,0,1,1,1,0,0,2
3708,0,0,1,0,1,1,0,7
3709,1,0,1,1,1,0,1,2
3710,0,1,0,1,1,0,1,6
3711,1,1,1,0,1,1,1,0
3712,1,1,1,1,0,0,1,9
3713,1,1,1,1,0,1,1,9
3714,1,0,1,0,1,0,1,2
3715,1,1,1,1,1,1,1,0
3716,1,0,0,1,1,0,1,2
3717,0,1,1,1,0,0,0,4
3718,1,1,1,0,0,1,1,9
3719,1,0,1,1,1,0,1,2
3720,0,0,1,0,0,1,1,1
3721,1,0,1,1,0,1,1,3
3722,0,0,0,1,0,1,1,3
3723,0,1,1,1,0,1,1,4
3724,1,1,0,1,0,1,0,3
3725,1,1,1,0,1,0,0,7
3726,0,0,1,1,0,1,0,4
